Unnamed: 0,id,types,internationalPhoneNumber,formattedAddress,rating,googleMapsUri,websiteUri,userRatingCount,primaryType,shortFormattedAddress,location.latitude,location.longitude,regularOpeningHours.weekdayDescriptions,displayName.text,displayName.languageCode,primaryTypeDisplayName.text,priceRange.startPrice.units,priceRange.endPrice.units,priceLevel
2993,ChIJ4STeFqxHWBQReUsRhBq1J-I,"['tourist_attraction', 'point_of_interest', 'establishment']",+20 2 23687495,"26HH+FWM, Al Saraya, Al Manyal Ash Sharqi, Old Cairo, Giza Governorate 4240291, Egypt",4.5,https://maps.google.com/?cid=16296192902152932217,,8.0,tourist_attraction,"26HH+FWM, Al Saraya, Al Manyal Ash Sharqi, Old Cairo",30.0287043,31.2298051,"['Monday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20094:00\u202fPM']",سراى الإستقبال,en,Tourist Attraction,,,
2994,ChIJs01U8YQ_WBQRrGt0HjrfOsc,"['restaurant', 'point_of_interest', 'food', 'establishment']",+20 2 24800009,"InterContinental Cairo Citystars، Omar Ibn El-Khattab, Street، Heliopolis, Cairo Governorate 11737, Egypt",4.9,https://maps.google.com/?cid=14356032202908920748,https://www.opentable.co.uk/r/esplanade-cafe-restaurant-reservations-cairo?restref=136458&lang=en-GB&ot_source=Restaurant%20website,302.0,restaurant,"InterContinental Cairo Citystars, Omar Ibn El-Khattab، Street, Heliopolis",30.0738409,31.3477431,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Esplanade Cafe Restaurant,en,Restaurant,1.0,100.0,PRICE_LEVEL_MODERATE
2995,ChIJAXoEefdf-BQR0cq4XQfEOW4,"['art_gallery', 'point_of_interest', 'establishment']",+20 10 22988010,"أمام مكتب بريد, Ismailia, Ismailia Governorate 41616, Egypt",,https://maps.google.com/?cid=7942594953760787153,,,art_gallery,"أمام مكتب بريد, Ismailia",30.5143303,32.3270475,"['Monday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: Closed', 'Saturday: 10:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20098:30\u202fPM']","Spatula gallery ""rezin""art",en,Art Gallery,,,
2996,ChIJw6-mB5EVSRQRI1Pti7VfBxk,"['historical_landmark', 'historical_place', 'point_of_interest', 'establishment']",,"PM95+982, Karnak, Luxor, Luxor Governorate, Egypt",4.9,https://maps.google.com/?cid=1803515409126478627,,30.0,historical_landmark,"PM95+982, Karnak, Luxor",25.7183931,32.6582806,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Obelisk of Thutmose I,en,Historical Landmark,,,
2997,ChIJTdOwwe7v-RQRPzlnalAGS2Q,"['furniture_store', 'home_improvement_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",+20 10 91357571,"دمياط كورنيش النيل الصفوه مول الدور التالت يمين السلم, قسم دمياط، مركز دمياط، محافظة دمياط 8041025, Egypt",5.0,https://maps.google.com/?cid=7226876969498392895,,1.0,home_goods_store,"دمياط كورنيش النيل الصفوه مول الدور التالت يمين السلم, Qism Damietta, Damietta",31.4144169,31.7995892,"['Monday: 1:00\u2009–\u200910:00\u202fPM', 'Tuesday: 1:00\u2009–\u200910:00\u202fPM', 'Wednesday: 1:00\u2009–\u200910:00\u202fPM', 'Thursday: 1:00\u2009–\u200911:00\u202fPM', 'Friday: 1:00\u2009–\u200911:00\u202fPM', 'Saturday: 1:00\u2009–\u200910:00\u202fPM', 'Sunday: 1:00\u2009–\u200910:00\u202fPM']",Gallery Zain _ جاليري زين,en,Home Goods Store,,,
2998,ChIJzQLAPwaaUxQRP4R9-WY2Hhk,"['park', 'point_of_interest', 'establishment']",,"6JPC+QMX, El Tor, South Sinai Governorate 8701021, Egypt",3.9,https://maps.google.com/?cid=1809943916149834815,,25.0,park,"6JPC+QMX, El Tor",28.2369889,33.6217383,,Monument to the Unknown Soldier,en,Park,,,
2999,ChIJ0y5kn7MJRRQRg5_OCfmayMA,"['tourist_attraction', 'point_of_interest', 'establishment']",,"طريق منقباد السريع، منقباد،، Asyut, Assiut Governorate 2074012, Egypt",5.0,https://maps.google.com/?cid=13891523445026365315,,1.0,tourist_attraction,"طريق منقباد السريع، منقباد،, Asyut",27.1882803,31.160611799999995,,ميدان روكسي,ar,Tourist Attraction,,,
3000,ChIJUxFqUgHF9RQRlpE86ZQ6c2I,"['tourist_attraction', 'point_of_interest', 'establishment']",,"6WCQ+G5M, Sidi Gabir, Sidi Gaber, Alexandria Governorate 5434003, Egypt",2.0,https://maps.google.com/?cid=7094078249281294742,,1.0,tourist_attraction,"6WCQ+G5M, Sidi Gabir, Sidi Gaber",31.2213348,29.9379151,,عين شمس,ar,Tourist Attraction,,,
3001,ChIJx7nxgx1BWBQRoL1ryKTWGgo,"['cafe', 'coffee_shop', 'breakfast_restaurant', 'food_store', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",+20 11 55559781,"39 Abou El Feda, Zamalek, Cairo Governorate 4271111, Egypt",4.0,https://maps.google.com/?cid=728130292999241120,https://www.facebook.com/TheCOOQ.Egypt?mibextid=ZbWKwL,3200.0,cafe,"39 Abou El Feda, Zamalek",30.0717116,31.2201618,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fAM']",The Mood Resturant & cafe,en,Cafe,,,PRICE_LEVEL_MODERATE
3002,ChIJY3Rankir9xQRpx_Ud_fSdp4,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",+20 11 28395911,"El Khalifa el maamon, Qism Kafr El-Shaikh, Kafr el-Sheikh, Kafr El-Sheikh Governorate 6860504, Egypt",4.1,https://maps.google.com/?cid=11418545865553616807,https://www.facebook.com/maxss.egy/,329.0,restaurant,"El Khalifa el maamon, Qism Kafr El-Shaikh, Kafr el-Sheikh",31.1114755,30.944282800000003,"['Monday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20093:00\u202fAM']",Max's egy ماكسز,en,Restaurant,1.0,200.0,
3003,ChIJeTlpU6X_YRQRabHHN-JNPXk,"['tourist_attraction', 'point_of_interest', 'establishment']",,"امام فندق الفرسان الكورنيش، Mersa Matruh, Marsa Matrouh Governorate 5052942, Egypt",4.5,https://maps.google.com/?cid=8736224486162411881,,2.0,tourist_attraction,امام فندق الفرسان الكورنيش,31.359195,27.2244969,,MD,ar,Tourist Attraction,,,
3004,ChIJR7dSSQAVSRQRmmFC9PQmt-k,"['tourist_attraction', 'point_of_interest', 'establishment']",,"PJ6X+5HG, Karnak, Luxor, Luxor Governorate 1362602, Egypt",,https://maps.google.com/?cid=16840972165087125914,,,tourist_attraction,"PJ6X+5HG, Karnak, Luxor",25.7104402,32.6489675,,Luxor,it,Tourist Attraction,,,
3005,ChIJqQUP0vrJThQRBSIX9iijITk,"['cafe', 'food', 'point_of_interest', 'establishment']",,"4PX5+GH9، المينا النهري، At Taramsah, Qena, Qena Governorate 1460301, Egypt",4.0,https://maps.google.com/?cid=4116750930716074501,,262.0,cafe,"4PX5+GH9، المينا النهري, At Taramsah, Qena",26.1487881,32.7089918,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",El-Marsa Cafe,en,Cafe,,,PRICE_LEVEL_INEXPENSIVE
3006,ChIJY1MxqatHWBQRNXVKzJU1R9s,"['cafe', 'food', 'point_of_interest', 'establishment']",+20 12 24581954,"225 شارع الملك فيصل، أولى،, أولى، قسم الجيزة، محافظة الجيزة 12513, Egypt",5.0,https://maps.google.com/?cid=15800656735146505525,,172.0,cafe,225 شارع الملك فيصل، أولى،,30.0147299,31.2085011,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: Closed', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",علي كيفك - ALA Kaifak,en,Cafe,1.0,100.0,
3007,ChIJZdMC5EBlNhQR9ly9HXb_UD0,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 11 17676197,"Unnamed Road, شياخة أولى، قسم أسوان،،, شياخة أولى، اول اسوان، محافظة أسوان 1240875, Egypt",4.8,https://maps.google.com/?cid=4418312117220629750,https://www.booking.com/Share-s81pYG,109.0,restaurant,"Unnamed Road, شياخة أولى، قسم أسوان،،, Sheyakhah Oula, Aswan 1",24.0883046,32.8865531,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Sabaha kato,en,Restaurant,,,
3008,ChIJj8vyX5Wd9xQRezBDDEFerfI,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",,"High way, Hay el gamaa, Mit Badr Khamees, El Mansoura 1, Dakahlia Governorate 7650101, Egypt",4.6,https://maps.google.com/?cid=17486736561621119099,http://koffieart.com/,143.0,coffee_shop,"High way, Hay el gamaa, Mit Badr Khamees, El Mansoura 1",31.0309936,31.355990700000003,"['Monday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u20091:00\u202fAM']",Koffie Art Specialty Cafe,en,Coffee Shop,100.0,200.0,
3009,ChIJaWK1Bg8lVhQRhwaYJtDKsM4,"['barbecue_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 05801411,"بجوار دار مناسبات, الجيش، Suez, Suez Governorate 8142101, Egypt",4.5,https://maps.google.com/?cid=14893626963063735943,,8.0,barbecue_restaurant,"بجوار دار مناسبات, الجيش، Suez",29.9661254,32.5549766,"['Monday: 12:00\u202fPM\u2009–\u20094:30\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20094:30\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20094:30\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20094:30\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u20094:30\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20094:30\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20094:30\u202fAM']",تلاتة كفتة,en,Barbecue Restaurant,,,
3010,ChIJAUg_om-HUhQRRMRZuvRxoU8,"['restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 67501353,"center, Hurghada 2, Red Sea Governorate 1973516, Egypt",4.7,https://maps.google.com/?cid=5737992696159126596,https://www.facebook.com/580010619192472/,641.0,restaurant,"center, Hurghada 2",27.2561789,33.830651,"['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fAM']",Solo Restaurant & Lounge - Soho Square Hurghada City center,en,Restaurant,,,PRICE_LEVEL_MODERATE
3011,ChIJAwsL-7lkNhQRRyawHppGJZY,"['botanical_garden', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",+20 11 20001871,"3VVP+FQW, Sheyakhah Oula, Aswan, Aswan Governorate 1231011, Egypt",,https://maps.google.com/?cid=10819131307581253191,,,botanical_garden,"3VVP+FQW, Sheyakhah Oula, Aswan",24.0937382,32.886956,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",Aswan Botanical Garden,en,Botanical Garden,,,
3012,ChIJKfSymY0VSRQREGQcHMyTXzI,"['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",,"Ali Ibn Abi Taleb, Gazirat Al Awameyah, Luxor, Luxor Governorate 1362130, Egypt",4.4,https://maps.google.com/?cid=3629782329538143248,https://www.facebook.com/wael.shahwan,250.0,fast_food_restaurant,"Ali Ibn Abi Taleb, Gazirat Al Awameyah, Luxor",25.6916375,32.6365292,"['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']",Gerda's Garden,en,Fast Food Restaurant,,,
3013,ChIJaRbriVK3ThQRDnvDBqVsJ_Q,"['cafe', 'food', 'point_of_interest', 'establishment']",+20 10 01705882,"6P2P+FV6, Qism Qena, البحر الأحمر، Qena Governorate 1463203, Egypt",3.9,https://maps.google.com/?cid=17593149925385009934,,262.0,cafe,"6P2P+FV6, Qism Qena, البحر الأحمر",26.2011618,32.7371509,"['Monday: 8:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u20093:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fAM']",Moka café,en,Cafe,1.0,100.0,PRICE_LEVEL_MODERATE
3014,ChIJ005kXPoLRRQRgCgWRhpbNoA,"['cafe', 'point_of_interest', 'food', 'establishment']",+20 10 29000915,"55PJ+W35, Yousry Raghib Rd, Al Walideyah Al Qebleyah, Asyut 1, Assiut Governorate 2073143, Egypt",3.7,https://maps.google.com/?cid=9238671854000285824,,110.0,cafe,"55PJ+W35, Yousry Raghib Rd, Al Walideyah Al Qebleyah, Asyut 1",27.1872511,31.1802439,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 1:00\u202fPM\u2009–\u20092:00\u202fAM']",Butshini Cafe,en,Cafe,1.0,100.0,
3015,ChIJiw5MCAAVSRQR1j15_iXyIg4,"['jewelry_store', 'point_of_interest', 'store', 'establishment']",+20 10 25959675,"ش Khaled Ibn Al Walid, Gazirat Al Awameyah, Luxor, Luxor Governorate 1362102, Egypt",5.0,https://maps.google.com/?cid=1018642710736223702,,1.0,jewelry_store,"ش Khaled Ibn Al Walid, Gazirat Al Awameyah, Luxor",25.686793,32.631706699999995,"['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 5:00\u2009–\u200911:00\u202fPM']",Lotus Art Gallery,en,Jewelry Store,,,
3016,ChIJwfybXTLD9RQRLBwv6Sp8OF0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 3 4808700,"17 Al Shohadaa, street raml station, المسلة غرب وشريف باشا، العطارين، محافظة الإسكندرية 5373001, Egypt",4.7,https://maps.google.com/?cid=6717255367965744172,https://www.facebook.com/WindsorPalaceHotel/,1073.0,cafe,"17 Al Shohadaa, street raml station",31.2002922,29.8967569,"['Monday: 7:30\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 7:30\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 7:30\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 7:30\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 7:30\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 7:30\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 7:30\u202fAM\u2009–\u20092:00\u202fAM']",Blue Harbor Rooftop Restaurant Windsor Palace Hotel Alexandria,en,Cafe,,,
3017,ChIJeSnbUnMmWhQR2IVi7AwJTlg,"['meal_takeaway', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 10 06781356,"الجيار متفرع من, 34 Abd El-Salam Aref, Qism Bani Sweif, بني سويف, Beni Suef Governorate 62511, Egypt",4.0,https://maps.google.com/?cid=6363033274631226840,https://www.yellowpages.com.eg/ar/profile/%D9%85%D8%B7%D8%B9%D9%85-%D9%83%D8%B0%D8%A7-%D9%85%D9%8A%D8%B2%D8%A9/613773,524.0,meal_takeaway,"الجيار متفرع من, 34 Abd El-Salam Aref, Qism Bani Sweif, بني سويف",29.0718105,31.102310700000004,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Kaza Meza Restaurant,en,Takeout Restaurant,1.0,100.0,PRICE_LEVEL_MODERATE
3018,ChIJay3ZMD9bWBQRJI4pIzm4PXc,"['fine_dining_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",,"New Giza Rd, First 6th of October, Giza Governorate 3293400, Egypt",3.9,https://maps.google.com/?cid=8592226219635346980,https://instagram.com/noimetropoli?igshid=OGQ5ZDc2ODk2ZA==,125.0,fine_dining_restaurant,"New Giza Rd, First 6th of October",30.0213559,31.0519632,"['Monday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 2:00\u202fPM\u2009–\u20092:00\u202fAM']",Noi Metropoli,en,Fine Dining Restaurant,1000.0,,
3019,ChIJhW3ZuAAlWhQRrf1_zwFIfUw,"['cafe', 'coffee_shop', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",+20 12 02119028,"Fawzy street, Qism Bani Sweif, Beni Suef, Beni Suef Governorate 2721010, Egypt",4.1,https://maps.google.com/?cid=5511640691584794029,,34.0,cafe,"Fawzy street, Qism Bani Sweif, Beni Suef",29.063777400000003,31.1021731,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Midtown cafe,en,Cafe,1.0,100.0,
3020,ChIJsWFr0n34YRQR3SuT4vJdLwk,"['tourist_attraction', 'point_of_interest', 'establishment']",+20 10 04540754,"وادي الرمل، Mersa Matruh, Marsa Matrouh Governorate 5054053, Egypt",4.1,https://maps.google.com/?cid=661850968011516893,,2060.0,tourist_attraction,"وادي الرمل, Mersa Matruh",31.3199949,27.1800174,"['Monday: 10:00\u202fAM\u2009–\u20094:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20094:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20094:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20094:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20094:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20094:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fAM']",Salt Cave,en,Tourist Attraction,,,
3021,ChIJdey04Pmd-RQRhivDQ1Mn0dU,"['cafe', 'food', 'point_of_interest', 'establishment']",,"7866+QF4، شارع ممفيس، Port Fouad City, Port Said Governorate 8573115, Egypt",4.6,https://maps.google.com/?cid=15407139038783810438,,12.0,cafe,"7866+QF4, Mamfis street, Port Fouad City",31.2618925,32.3112138,"['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']",Special Cafe,en,Cafe,,,
3022,ChIJpfsyE57_YRQRpHr-bXJz3l8,"['tourist_attraction', 'point_of_interest', 'establishment']",,"95CH+JP9، الكورنيش الجديد، Mersa Matruh, Marsa Matrouh Governorate 5053292, Egypt",4.4,https://maps.google.com/?cid=6908085813741779620,,262.0,tourist_attraction,"95CH+JP9، الكورنيش الجديد, Mersa Matruh",31.3715343,27.1793647,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",كورنيش الأبيض الجديد,ar,Tourist Attraction,,,
3023,ChIJ-_KtZy4nWhQRSae7srfbt2k,"['dessert_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",+20 12 23707934,"34F2+59F, Mostafa Kamel, Qism Bani Sweif, Beni Suef, Beni Suef Governorate 2721225, Egypt",4.6,https://maps.google.com/?cid=7617798876744623945,,36.0,dessert_restaurant,"34F2+59F, Mostafa Kamel, Qism Bani Sweif, Beni Suef",29.0731173,31.1007229,,جرعة سعادة,en,Dessert Restaurant,,,
3024,ChIJTSrnSBh5WRQRG1uCyzGvkVU,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",,"8VF5+24H, Qesm Al Fayoum, First Al Faiyum, Faiyum Governorate 63511, Egypt",3.8,https://maps.google.com/?cid=6165901993249495835,https://www.g.page/OASISCAFE.com,50.0,coffee_shop,"8VF5+24H, Qesm Al Fayoum, First Al Faiyum",29.322237999999995,30.8578124,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",OASIS CAFE,en,Coffee Shop,100.0,200.0,
3025,ChIJbVv-usc5UxQRt-7PTpMrqTE,"['point_of_interest', 'establishment']",+20 12 83387979,"W85G+W5C مالك البحرين، Sharm Al Shiekh, South Sinai Governorate 8763114, Egypt",5.0,https://maps.google.com/?cid=3578439290605006519,,1.0,,"W85G+W5C مالك البحرين, Sharm Al Shiekh",27.9098043,34.3253811,"['Monday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 2:00\u202fPM\u2009–\u20092:00\u202fAM']",Art Stop Gallery,en,,,,
